scientificName,individualCount,year,month,stateProvince,family,genus,decimalLatitude,decimalLongitude
Papilio (Eleppone) anactus,1,2020,1,Queensland,Papilionidae,Papilio,-27.62536,152.77123
Euploea corinna,1,2022,8,Queensland,Nymphalidae,Euploea,-24.80549,152.44986
Papilio (Princeps) ulysses,2,2021,4,Queensland,Papilionidae,Papilio,-17.31256,145.58708
Suniana sunias,2,2022,9,Queensland,Hesperiidae,Suniana,-17.31243,145.58738
Famegana,50,2021,3,Queensland,Lycaenidae,Famegana,-17.3585,145.3281
Ornithoptera euphorion,1,2015,7,Queensland,Papilionidae,Ornithoptera,-17.817,146.1006
Melanitis leda,3,2021,4,Queensland,Nymphalidae,Melanitis,-17.2652,145.4871
Psychonotis caelius,6,2022,5,New South Wales,Lycaenidae,Psychonotis,-32.3312,152.5347
Papilio (Princeps) ambrax,1,2021,1,Queensland,Papilionidae,Papilio,-17.31313,145.58677
Catopsilia pomona,1,2019,10,Queensland,Pieridae,Catopsilia,-27.53301,153.05377
Yoma sabina,1,2020,2,Queensland,Nymphalidae,Yoma,-17.37258,145.70647
Papilio (Princeps) ulysses,1,2022,4,Queensland,Papilionidae,Papilio,-12.7796,143.3159
Vanessa kershawi,2,2019,11,Victoria,Nymphalidae,Vanessa,-36.92906,144.71412
Papilio (Princeps) fuscus,1,2021,12,Queensland,Papilionidae,Papilio,-17.34125,145.92185
Delias argenthona,1,2022,10,Queensland,Pieridae,Delias,-25.64931,149.80769
Nacaduba berenice,1,2020,4,Queensland,Lycaenidae,Nacaduba,-17.4254,145.4416
Junonia orithya,1,2021,4,Queensland,Nymphalidae,Junonia,-17.3853,145.3826
Eurema hecabe,1,2021,3,Queensland,Pieridae,Eurema,-17.31298,145.58718
Hypochrysops polycletus,3,2022,3,Queensland,Lycaenidae,Hypochrysops,-12.648,143.3807
Catopsilia pomona,6,2022,11,Queensland,Pieridae,Catopsilia,-17.3126,145.58713
Megisba strongyle,1,2022,11,Queensland,Lycaenidae,Megisba,-17.32522,145.69672
Pieris rapae,1,2021,2,Queensland,Pieridae,Pieris,-27.53875,153.06628
Nacaduba biocellata,1,2023,8,Queensland,Lycaenidae,Nacaduba,-21.79573,139.71038
Graphium agamemnon,1,2023,3,Queensland,Papilionidae,Graphium,-17.25415,145.60208
Mycalesis,1,2020,4,Queensland,Nymphalidae,Mycalesis,-23.10614,150.74175
Danaus petilia,4,2020,5,Queensland,Nymphalidae,Danaus,-26.58766,151.811524
Melanitis leda,3,2021,4,Queensland,Nymphalidae,Melanitis,-26.61784,153.10088
Psychonotis caelius,3,2020,7,Queensland,Lycaenidae,Psychonotis,-17.31277,145.58749
Eurema herla,2,2023,7,Queensland,Pieridae,Eurema,-15.48913,144.8166
Papilio (Princeps) ulysses,1,2022,11,Queensland,Papilionidae,Papilio,-12.33782,141.91706
Eurema smilax,2,2022,9,Queensland,Pieridae,Eurema,-24.8161,143.0584
Delias ennia,1,2021,2,Queensland,Pieridae,Delias,-17.31257,145.58703
Hypolimnas bolina,2,2020,2,Queensland,Nymphalidae,Hypolimnas,-17.275,145.58349
Delias nigrina,2,2022,10,Queensland,Pieridae,Delias,-17.31297,145.58706
Papilio (Princeps) ulysses,3,2019,11,Queensland,Papilionidae,Papilio,-21.05021,148.58181
Junonia villida,1,2020,3,Queensland,Nymphalidae,Junonia,-27.53265,153.05474
Telicota anisodesma,1,2019,9,New South Wales,Hesperiidae,Telicota,-29.42946,153.32536
Eurema hecabe,1,2022,3,Queensland,Pieridae,Eurema,-27.53947,153.06627
Eurema smilax,1,2022,12,New South Wales,Pieridae,Eurema,-28.44253,153.19734
Euploea corinna,15,2021,3,Queensland,Nymphalidae,Euploea,-18.0168,144.0233
Eurema herla,1,2020,6,Queensland,Pieridae,Eurema,-18.2006,142.8731
Danaus petilia,1,2022,11,Queensland,Nymphalidae,Danaus,-19.5865,144.0168
Telicota augias,2,2022,3,Queensland,Hesperiidae,Telicota,-12.779,143.3106
Vagrans egista,1,2021,2,Queensland,Nymphalidae,Vagrans,-17.31254,145.58714
Euploea corinna,1,2020,5,New South Wales,Nymphalidae,Euploea,-29.75058,151.09713
Graphium choredon,1,2021,12,Queensland,Papilionidae,Graphium,-28.17803,153.42304
Vanessa kershawi,1,2019,10,New South Wales,Nymphalidae,Vanessa,-33.79458,151.01639
Badamia exclamationis,2,2020,2,Queensland,Hesperiidae,Badamia,-28.01944,153.33841
Papilio (Princeps) aegeus,1,2021,9,Queensland,Papilionidae,Papilio,-18.2041,146.0108
Junonia villida,1,2020,10,Queensland,Nymphalidae,Junonia,-19.61206,147.53351
Eurema alitha,2,2021,3,Queensland,Pieridae,Eurema,-17.31242,145.5873
Suniana sunias,3,2022,12,Queensland,Hesperiidae,Suniana,-18.9506,146.2865
Hypocysta pseudirius,3,2022,11,Queensland,Nymphalidae,Hypocysta,-27.07888,152.70679
Euploea corinna,2,2022,12,Queensland,Nymphalidae,Euploea,-28.01418,152.54221
Belenois java,2,2020,9,New South Wales,Pieridae,Belenois,-30.8437,148.92376
Eirmocides margarita,1,2022,7,Queensland,Lycaenidae,Eirmocides,-12.8229,143.3463
Papilio (Eleppone) anactus,2,2023,2,Victoria,Papilionidae,Papilio,-37.76953,145.31622
Papilio (Princeps) demoleus,1,2022,1,Queensland,Papilionidae,Papilio,-27.48316,153.11532
Delias argenthona,1,2022,6,Queensland,Pieridae,Delias,-27.45806,153.45128
Cephrenes augiades,1,2020,12,Queensland,Hesperiidae,Cephrenes,-17.31254,145.5871
Papilio (Princeps) aegeus,1,2021,4,Queensland,Papilionidae,Papilio,-18.10198,145.95655
Psychonotis caelius,2,2022,12,Queensland,Lycaenidae,Psychonotis,-28.01418,152.54221
Eurema smilax,2,2023,8,Queensland,Pieridae,Eurema,-17.73836,141.03753
Cupha prosope,2,2022,12,Queensland,Nymphalidae,Cupha,-18.9336,146.3066
Catopsilia pomona,11,2020,2,Queensland,Pieridae,Catopsilia,-17.56,145.58
Junonia villida,1,2022,1,Queensland,Nymphalidae,Junonia,-27.48316,153.11532
Leptotes plinius,2,2021,3,Queensland,Lycaenidae,Leptotes,-18.1087,144.8252
Tirumala hamata,1,2021,3,Queensland,Nymphalidae,Tirumala,-17.2951,145.6358
Junonia hedonia,1,2023,3,Queensland,Nymphalidae,Junonia,-17.31247,145.58736
Ocybadistes ardea,3,2021,2,Queensland,Hesperiidae,Ocybadistes,-17.31237,145.58728
Zizula hylax,1,2020,3,Queensland,Lycaenidae,Zizula,-17.27516,145.58344
Danaus petilia,2,2022,7,Queensland,Nymphalidae,Danaus,-20.3404,144.46
Catopsilia pomona,3,2022,12,Queensland,Pieridae,Catopsilia,-18.9834,146.235
Papilio (Princeps) aegeus,3,2021,2,Queensland,Papilionidae,Papilio,-27.64204,152.75204
Graphium eurypylus,4,2021,3,Queensland,Papilionidae,Graphium,-18.1087,144.8252
Pieris rapae,10,2023,2,Victoria,Pieridae,Pieris,-37.29915,149.01764
Mycalesis perseus,30,2023,7,Queensland,Nymphalidae,Mycalesis,-15.48913,144.8166
Vanessa kershawi,1,2019,10,New South Wales,Nymphalidae,Vanessa,-33.73823,151.00196
Trapezites symmomus,2,2023,3,Queensland,Hesperiidae,Trapezites,-28.2242,153.1104
Euploea corinna,1,2013,7,New South Wales,Nymphalidae,Euploea,-33.79,151.01
Eurema hecabe,10,2022,3,Queensland,Pieridae,Eurema,-21.61913,148.12798
Melanitis leda,1,2022,2,Queensland,Nymphalidae,Melanitis,-27.53044,153.03604
Ocybadistes flavovittatus,1,2022,10,Queensland,Hesperiidae,Ocybadistes,-24.7126,150.987
Zizina otis,1,2020,7,Queensland,Lycaenidae,Zizina,-19.26216,146.77831
Junonia orithya,1,2023,7,Queensland,Nymphalidae,Junonia,-15.48913,144.8166
Symbrenthia,1,2021,3,Queensland,Nymphalidae,Symbrenthia,-17.3109,145.58832
Ocybadistes walkeri,4,2023,3,Queensland,Hesperiidae,Ocybadistes,-28.2242,153.1104
Psychonotis caelius,4,2020,6,Queensland,Lycaenidae,Psychonotis,-17.31267,145.58727
Pieris rapae,1,2023,8,Queensland,Pieridae,Pieris,-17.27827,145.47307
Graphium choredon,1,2022,2,Queensland,Papilionidae,Graphium,-27.53044,153.03604
Freyeria putli,1,2020,6,Queensland,Lycaenidae,Freyeria,-17.5203,145.4353
Eurema hecabe,1,2020,4,Queensland,Pieridae,Eurema,-27.55567,152.8153
Appias paulina,1,2020,3,Queensland,Pieridae,Appias,-17.3788,145.38465
Papilio (Princeps) aegeus,5,2021,12,Queensland,Papilionidae,Papilio,-28.17803,153.42304
Junonia villida,1,2020,3,New South Wales,Nymphalidae,Junonia,-33.80215,150.78043
Erina erina,30,2022,3,Queensland,Lycaenidae,Erina,-12.779,143.3106
Graphium choredon,1,2023,2,Queensland,Papilionidae,Graphium,-17.31239,145.58733
Graphium choredon,1,2022,2,Queensland,Papilionidae,Graphium,-27.53044,153.03604
Euploea tulliolus,3,2022,10,Queensland,Nymphalidae,Euploea,-21.0087,148.719
Papilio (Princeps) demoleus,1,2022,1,Victoria,Papilionidae,Papilio,-36.958839,144.695352
Cepora perimale,3,2023,1,Queensland,Pieridae,Cepora,-17.3788,145.38465
Papilio (Princeps) aegeus,1,2020,2,New South Wales,Papilionidae,Papilio,-30.35676,153.104293
Hypocysta metirius,15,2022,3,Queensland,Nymphalidae,Hypocysta,-17.600091,145.551715
Belenois java,1,2022,10,Queensland,Pieridae,Belenois,-21.0087,148.719
Papilio (Eleppone) anactus,1,2020,2,Queensland,Papilionidae,Papilio,-26.41035,153.05564
Eurema hecabe,1,2020,5,New South Wales,Pieridae,Eurema,-30.3645,152.96606
Cupha prosope,1,2021,2,New South Wales,Nymphalidae,Cupha,-28.1955,153.54863
Delias nigrina,1,2021,4,Queensland,Pieridae,Delias,-17.31256,145.58713
Cupha prosope,6,2022,11,Queensland,Nymphalidae,Cupha,-17.3788,145.38465
Trapezites symmomus,5,2022,12,Queensland,Hesperiidae,Trapezites,-28.01418,152.54221
Vanessa itea,1,2023,3,Victoria,Nymphalidae,Vanessa,-37.70746,145.68357
Catopsilia pomona,2,2021,1,Queensland,Pieridae,Catopsilia,-18.1473,144.3172
Delias argenthona,4,2020,10,Queensland,Pieridae,Delias,-27.54252,153.07321
Deudorix diovis,1,2023,4,Queensland,Lycaenidae,Deudorix,-17.31246,145.58723
Pieris rapae,20,2022,3,South Australia,Pieridae,Pieris,-37.874327,140.741529
Doleschallia bisaltide,2,2022,3,Queensland,Nymphalidae,Doleschallia,-12.7809,143.3121
Ocybadistes flavovittatus,1,2020,10,Queensland,Hesperiidae,Ocybadistes,-27.53874,153.06604
Netrocoryne repanda,1,2022,9,Queensland,Hesperiidae,Netrocoryne,-16.976568,145.692193
Pantoporia consimilis,1,2022,3,Queensland,Nymphalidae,Pantoporia,-12.648,143.3807
Acraea terpsicore,1,2022,9,Queensland,Nymphalidae,Acraea,-18.9307,144.4932
Jalmenus pseudictinus,2,2022,12,Queensland,Lycaenidae,Jalmenus,-18.9994,146.0748
Hypocysta metirius,3,2023,3,Queensland,Nymphalidae,Hypocysta,-27.11697,152.75314
Belenois java,10,2020,11,Queensland,Pieridae,Belenois,-28.22253,153.20779
Mydosama terminus,3,2022,4,Queensland,Nymphalidae,Mydosama,-17.31249,145.58729
Zizina otis,12,2023,5,Queensland,Lycaenidae,Zizina,-17.5592,146.089
Euploea corinna,2,2023,3,Queensland,Nymphalidae,Euploea,-24.88911,152.33466
Papilio (Princeps) ambrax,3,2021,2,Queensland,Papilionidae,Papilio,-17.31259,145.5872
Catopsilia pomona,3,2022,11,Queensland,Pieridae,Catopsilia,-27.31801,153.05528
Danaus petilia,4,2022,12,Queensland,Nymphalidae,Danaus,-27.57076,152.9335
Ocybadistes walkeri,1,2023,2,Victoria,Hesperiidae,Ocybadistes,-38.56571,146.67984
Euploea corinna,2,2022,1,Queensland,Nymphalidae,Euploea,-27.54046,153.07244
Hypolimnas alimena,1,2022,12,Queensland,Nymphalidae,Hypolimnas,-17.31256,145.58714
Belenois java,1,2020,10,Victoria,Pieridae,Belenois,-37.8981,145.08434
Ypthima arctous,2,2022,3,Queensland,Nymphalidae,Ypthima,-17.6518,145.4722
Neolucia agricola,1,2019,10,South Australia,Lycaenidae,Neolucia,-35.629,138.538
Delias mysis,1,2020,2,Queensland,Pieridae,Delias,-17.56,145.58
Delias argenthona,2,2023,5,Queensland,Pieridae,Delias,-24.75969,152.41167
Phaedyma shepherdi,1,2023,5,New South Wales,Nymphalidae,Phaedyma,-32.33154,152.53887
Danaus plexippus,1,2019,10,New South Wales,Nymphalidae,Danaus,-33.798721,151.143946
Erina hyacinthina,1,2023,3,Queensland,Lycaenidae,Erina,-27.71814,152.87893
Euchrysops cnejus,1,2022,1,Queensland,Lycaenidae,Euchrysops,-27.57097,152.93355
Junonia orithya,1,2019,4,Queensland,Nymphalidae,Junonia,-18.1217,143.9617
Pantoporia venilia,4,2022,3,Queensland,Nymphalidae,Pantoporia,-12.779,143.3106
Zizina otis,3,2021,4,Queensland,Lycaenidae,Zizina,-18.0469,144.8846
Prosotas dubiosa,2,2023,5,Queensland,Lycaenidae,Prosotas,-24.75969,152.41167
Eirmocides margarita,1,2022,3,Northern Territory,Lycaenidae,Eirmocides,-13.49632,131.03578
Zizula hylax,1,2019,7,Queensland,Lycaenidae,Zizula,-16.89,145.694
Melanitis leda,1,2020,7,Queensland,Nymphalidae,Melanitis,-27.57,153.335
Suniana sunias,1,2021,12,Queensland,Hesperiidae,Suniana,-17.34125,145.92185
Graphium choredon,1,2021,2,Queensland,Papilionidae,Graphium,-17.31257,145.58714
Papilio (Princeps) aegeus,1,2022,2,Queensland,Papilionidae,Papilio,-16.5351,145.3814
Pelopidas lyelli,1,2020,4,Queensland,Hesperiidae,Pelopidas,-17.56,145.58
Sabera fuliginosa,1,2023,3,Queensland,Hesperiidae,Sabera,-17.31246,145.58736
Belenois java,5,2020,10,New South Wales,Pieridae,Belenois,-35.34629,148.23649
Tisiphone abeona,4,2022,1,Australian Capital Territory,Nymphalidae,Tisiphone,-35.18379,150.69871
Papilio (Eleppone) anactus,2,2021,2,Australian Capital Territory,Papilionidae,Papilio,-35.23883,149.16253
Delias harpalyce,1,2023,1,New South Wales,Pieridae,Delias,-29.08629,151.96631
Catopsilia pyranthe,4,2022,10,Queensland,Pieridae,Catopsilia,-25.0626,148.2421
Danaus petilia,1,2021,3,Queensland,Nymphalidae,Danaus,-18.0581,144.0678
Heteronympha merope,1,2022,12,Queensland,Nymphalidae,Heteronympha,-27.10039,152.68079
Euploea sylvester,1,2022,11,Queensland,Nymphalidae,Euploea,-17.31159,145.58891
Tirumala hamata,5,2021,4,Queensland,Nymphalidae,Tirumala,-15.9753,144.8288
Delias nigrina,7,2023,8,Queensland,Pieridae,Delias,-17.31241,145.58751
Zizina otis,3,2020,1,Queensland,Lycaenidae,Zizina,-27.53265,153.05454
Cepora perimale,1,2021,4,Queensland,Pieridae,Cepora,-17.15649,145.54601
Vanessa kershawi,1,2020,12,Queensland,Nymphalidae,Vanessa,-26.22142,152.15106
Jalmenus evagoras,3,2022,3,Queensland,Lycaenidae,Jalmenus,-27.53954,153.06518
Graphium agamemnon,4,2023,8,Queensland,Papilionidae,Graphium,-16.07659,145.47201
Pieris rapae,2,2022,2,Queensland,Pieridae,Pieris,-27.53044,153.03604
Graphium eurypylus,1,2022,5,Queensland,Papilionidae,Graphium,-16.5403,145.4697
Papilio (Princeps) ulysses,1,2021,1,Queensland,Papilionidae,Papilio,-17.31258,145.58694
Belenois java,2,2020,11,Queensland,Pieridae,Belenois,-27.54045,153.07248
Psychonotis caelius,3,2021,12,Queensland,Lycaenidae,Psychonotis,-17.32929,145.50375
Pieris rapae,1,2021,2,Tasmania,Pieridae,Pieris,-41.9931,148.11345
Vanessa itea,1,2023,1,Victoria,Nymphalidae,Vanessa,-37.35473,144.14941
Graphium aristeus,1,2020,3,Queensland,Papilionidae,Graphium,-17.56,145.58
Papilio (Princeps) aegeus,1,2020,11,Queensland,Papilionidae,Papilio,-27.36319,152.75935
Pelopidas lyelli,1,2022,5,Queensland,Hesperiidae,Pelopidas,-16.5403,145.4697
Zizina otis,20,2021,1,New South Wales,Lycaenidae,Zizina,-31.052,151.764
Pieris rapae,1,2020,3,Queensland,Pieridae,Pieris,-17.27506,145.58347
Danaus plexippus,1,2022,8,Queensland,Nymphalidae,Danaus,-24.80549,152.44986
Tirumala hamata,1,2021,11,New South Wales,Nymphalidae,Tirumala,-33.92224,150.93668
Euploea corinna,1,2020,4,Queensland,Nymphalidae,Euploea,-26.41039,153.05559
Euploea corinna,8,2020,10,Queensland,Nymphalidae,Euploea,-27.40117,153.02966
Graphium choredon,5,2022,2,Queensland,Papilionidae,Graphium,-27.52538,152.88813
Junonia villida,2,2020,3,Queensland,Nymphalidae,Junonia,-27.51104,153.03444
Danaus plexippus,2,2023,5,Queensland,Nymphalidae,Danaus,-26.94881,152.77515
Danaus plexippus,2,2022,11,Queensland,Nymphalidae,Danaus,-27.38838,153.01727
Yoma sabina,1,2020,2,Queensland,Nymphalidae,Yoma,-17.3788,145.38465
Zizina otis,20,2022,9,Queensland,Lycaenidae,Zizina,-23.4458,144.244
Junonia hedonia,2,2022,2,Queensland,Nymphalidae,Junonia,-16.90149,145.75168
Danaus petilia,2,2020,3,Queensland,Nymphalidae,Danaus,-24.90141,152.48832
Hypolimnas bolina,2,2021,3,Queensland,Nymphalidae,Hypolimnas,-18.143,144.3218
Hypocysta metirius,2,2023,1,Queensland,Nymphalidae,Hypocysta,-27.7181,152.8789
Eurema herla,2,2021,1,Queensland,Pieridae,Eurema,-18.6161,143.7663
Junonia villida,6,2022,12,New South Wales,Nymphalidae,Junonia,-30.81252,152.92021
Phaedyma shepherdi,1,2023,4,Queensland,Nymphalidae,Phaedyma,-17.3788,145.38465
Danaus petilia,1,2020,4,Queensland,Nymphalidae,Danaus,-28.1237,153.19409
Acraea terpsicore,10,2021,3,Queensland,Nymphalidae,Acraea,-18.0948,144.0911
Mydosama terminus,20,2023,2,Queensland,Nymphalidae,Mydosama,-17.31234,145.5873
Doleschallia bisaltide,1,2020,2,Queensland,Nymphalidae,Doleschallia,-17.31148,145.58891
Trapezites symmomus,1,2022,1,Victoria,Hesperiidae,Trapezites,-37.90867,145.44751
Lampides boeticus,3,2022,10,Queensland,Lycaenidae,Lampides,-24.1614,151.0877
Papilio (Princeps) aegeus,1,2021,4,Queensland,Papilionidae,Papilio,-17.3115,145.58843
Belenois java,1,2021,12,New South Wales,Pieridae,Belenois,-33.74013,150.60122
Papilio (Eleppone) anactus,1,2020,3,Australian Capital Territory,Papilionidae,Papilio,-35.24002,149.11963
Hypocysta metirius,1,2022,8,Queensland,Nymphalidae,Hypocysta,-17.4264,145.34305
Hypolimnas bolina,1,2021,3,Queensland,Nymphalidae,Hypolimnas,-18.1087,144.8252
Danaus plexippus,1,2020,9,Queensland,Nymphalidae,Danaus,-17.31213,145.58821
Psychonotis caelius,1,2023,1,Queensland,Lycaenidae,Psychonotis,-27.50184,153.04334
Belenois java,1,2020,3,Queensland,Pieridae,Belenois,-27.53283,153.05349
Elodina parthia,1,2021,1,Queensland,Pieridae,Elodina,-18.6203,143.81997
Catopsilia pomona,2,2022,12,Queensland,Pieridae,Catopsilia,-27.54729,152.96529
Ornithoptera euphorion,1,2023,2,Queensland,Papilionidae,Ornithoptera,-17.31275,145.587
Eurema herla,1,2020,7,Queensland,Pieridae,Eurema,-18.8062,146.0138
Heteronympha merope,4,2022,12,Victoria,Nymphalidae,Heteronympha,-37.82409,145.20864
Vindula arsinoe,1,2020,12,Queensland,Nymphalidae,Vindula,-17.31283,145.58702
Belenois java,5,2022,9,Queensland,Pieridae,Belenois,-20.3452,144.4607
Hypocysta pseudirius,3,2022,10,Queensland,Nymphalidae,Hypocysta,-25.057,148.2395
Arhopala madytus,1,2019,12,Queensland,Lycaenidae,Arhopala,-23.12517,150.74708
Pieris rapae,2,2023,2,Victoria,Pieridae,Pieris,-36.7614,146.7842
Papilio (Princeps) aegeus,3,2016,11,Queensland,Papilionidae,Papilio,-19.346,144.122
Phaedyma shepherdi,1,2020,2,Queensland,Nymphalidae,Phaedyma,-27.64238,152.75208
Parnara amalia,3,2020,1,New South Wales,Hesperiidae,Parnara,-28.30583,153.515905
Telicota colon,1,2022,5,New South Wales,Hesperiidae,Telicota,-32.3312,152.5347
Vanessa kershawi,1,2020,2,New South Wales,Nymphalidae,Vanessa,-33.71017,151.18508
Catochrysops panormus,1,2020,4,Queensland,Lycaenidae,Catochrysops,-17.3788,145.38465
Phaedyma shepherdi,1,2020,3,Queensland,Nymphalidae,Phaedyma,-27.45016,152.9556
Yoma sabina,1,2020,2,Queensland,Nymphalidae,Yoma,-17.3124,145.58734
Catochrysops panormus,2,2021,3,Queensland,Lycaenidae,Catochrysops,-18.1905,144.6546
Junonia orithya,2,2020,3,Queensland,Nymphalidae,Junonia,-27.64238,152.75208
Ocybadistes walkeri,3,2020,5,Queensland,Hesperiidae,Ocybadistes,-17.584,145.4753
Tirumala hamata,2,2021,3,Queensland,Nymphalidae,Tirumala,-17.368,145.4261
Hypocysta metirius,2,2019,10,Queensland,Nymphalidae,Hypocysta,-26.50518,152.97779
Catopsilia pomona,11,2020,4,Queensland,Pieridae,Catopsilia,-17.3788,145.38465
Heteronympha merope,4,2023,4,New South Wales,Nymphalidae,Heteronympha,-33.59363,151.17087
Acraea terpsicore,100,2022,3,Queensland,Nymphalidae,Acraea,-17.600091,145.551715
Eurema smilax,1,2022,10,Queensland,Pieridae,Eurema,-23.7506,149.1062
Danaus affinis,1,2021,9,Queensland,Nymphalidae,Danaus,-20.090541,148.509071
Heteronympha merope,2,2020,12,Victoria,Nymphalidae,Heteronympha,-37.82401,145.2083
Cupha prosope,1,2022,10,Queensland,Nymphalidae,Cupha,-17.31159,145.58895
Leptotes plinius,1,2020,3,Queensland,Lycaenidae,Leptotes,-28.01948,153.3385
Pieris rapae,3,2020,5,Queensland,Pieridae,Pieris,-17.3788,145.38465
Catopsilia pomona,4,2022,2,Queensland,Pieridae,Catopsilia,-27.53044,153.03604
Eurema herla,1,2021,4,Queensland,Pieridae,Eurema,-18.0425,144.8982
Hypolimnas bolina,2,2021,1,Queensland,Nymphalidae,Hypolimnas,-18.1473,144.3172
Zizina otis,1,2022,1,New South Wales,Lycaenidae,Zizina,-30.2806,150.0842
Papilio (Princeps) ulysses,10,2022,3,Queensland,Papilionidae,Papilio,-17.600091,145.551715
Pelopidas agna,1,2020,6,Queensland,Hesperiidae,Pelopidas,-17.31251,145.58722
Erina hyacinthina,6,2022,12,New South Wales,Lycaenidae,Erina,-33.63915,151.12319
Heteronympha merope,1,2021,12,Australian Capital Territory,Nymphalidae,Heteronympha,-35.15729,150.66745
Charaxes sempronius,1,2020,5,New South Wales,Nymphalidae,Charaxes,-33.6247,151.14885
Eurema hecabe,1,2020,9,Queensland,Pieridae,Eurema,-17.31269,145.58708
Graphium macleayanum,1,2020,12,Tasmania,Papilionidae,Graphium,-43.17191,147.96765
Vanessa kershawi,1,2020,3,Queensland,Nymphalidae,Vanessa,-27.50571,153.07833
Delias argenthona,3,2021,4,Queensland,Pieridae,Delias,-27.416,153.0105
Ornithoptera euphorion,5,2021,4,Queensland,Papilionidae,Ornithoptera,-17.599,145.5523
Papilio (Princeps) aegeus,1,2023,3,Queensland,Papilionidae,Papilio,-17.31246,145.58736
Papilio (Princeps) aegeus,1,2019,11,Queensland,Papilionidae,Papilio,-26.41045,153.05554
Acraea andromacha,1,2022,1,Queensland,Nymphalidae,Acraea,-27.53241,152.78937
Danaus plexippus,1,2021,3,New South Wales,Nymphalidae,Danaus,-33.92236,150.93678
Papilio (Princeps) aegeus,1,2020,9,Queensland,Papilionidae,Papilio,-19.97834,148.25969
Graphium choredon,1,2022,3,Queensland,Papilionidae,Graphium,-17.600091,145.551715
Lampides boeticus,2,2022,9,Queensland,Lycaenidae,Lampides,-18.142352,144.328578
