scientificName,individualCount,year,month,stateProvince,family,genus,decimalLatitude,decimalLongitude
Prosotas dubiosa,1,2023,6,Queensland,Lycaenidae,Prosotas,-17.3781,145.38465
Cupha prosope,3,2023,4,Queensland,Nymphalidae,Cupha,-17.31152,145.58904
Zizina otis,4,2023,1,Victoria,Lycaenidae,Zizina,-37.35473,144.14941
Trapezites praxedes,1,2023,4,New South Wales,Hesperiidae,Trapezites,-33.61743,151.14044
Hypochrysops narcissus,1,2023,4,Queensland,Lycaenidae,Hypochrysops,-16.8265,145.73325
Hypolimnas alimena,1,2023,1,Queensland,Nymphalidae,Hypolimnas,-17.1073,145.4281
Papilio (Princeps) fuscus,2,2023,1,Queensland,Papilionidae,Papilio,-27.22841,152.70182
Vanessa itea,1,2023,1,Victoria,Nymphalidae,Vanessa,-38.64008,143.88845
Papilio (Princeps) aegeus,1,2023,1,New South Wales,Papilionidae,Papilio,-29.08455,151.96778
Papilio (Princeps) demoleus,1,2023,8,Queensland,Papilionidae,Papilio,-20.73593,139.51261
Catopsilia pomona,1,2023,3,Queensland,Pieridae,Catopsilia,-27.22731,152.702
Mydosama terminus,15,2023,6,Queensland,Nymphalidae,Mydosama,-17.31241,145.5874
Catopyrops florinda,1,2023,3,Queensland,Lycaenidae,Catopyrops,-27.61398,152.03708
Zizina otis,1,2023,8,Queensland,Lycaenidae,Zizina,-18.39798,140.77237
Trapezites eliena,1,2023,3,Queensland,Hesperiidae,Trapezites,-27.61398,152.03708
Geitoneura klugii,20,2023,1,New South Wales,Nymphalidae,Geitoneura,-29.08455,151.96778
Acraea andromacha,4,2023,1,New South Wales,Nymphalidae,Acraea,-30.35656,153.10465
Catopsilia pomona,3,2023,2,Queensland,Pieridae,Catopsilia,-17.31244,145.58733
Suniana sunias,2,2023,2,Queensland,Hesperiidae,Suniana,-17.31244,145.58733
Leptotes plinius,3,2023,6,New South Wales,Lycaenidae,Leptotes,-34.02143,150.85853
Pieris rapae,1,2023,5,Queensland,Pieridae,Pieris,-24.891985,152.29961
Delias harpalyce,2,2023,2,Victoria,Pieridae,Delias,-38.4484,146.5902
Eurema hecabe,2,2023,5,Queensland,Pieridae,Eurema,-17.52696,146.0646
Lampides boeticus,1,2023,8,Queensland,Lycaenidae,Lampides,-22.59912,140.0053
Zizina otis,2,2023,6,Queensland,Lycaenidae,Zizina,-17.31241,145.5874
Zizina otis,1,2023,2,Queensland,Lycaenidae,Zizina,-27.49993,152.96364
Heteronympha mirifica,1,2023,5,New South Wales,Nymphalidae,Heteronympha,-32.3754,152.50095
Ogyris zosine,3,2023,4,Queensland,Lycaenidae,Ogyris,-27.71801,152.87895
Psychonotis caelius,1,2023,3,New South Wales,Lycaenidae,Psychonotis,-33.92246,150.93719
Danaus petilia,2,2023,9,Queensland,Nymphalidae,Danaus,-20.82204,139.4607
Toxidia parvula,3,2023,3,Queensland,Hesperiidae,Toxidia,-27.11697,152.75314
Delias nigrina,1,2023,3,New South Wales,Pieridae,Delias,-33.6197,151.1408
Geitoneura klugii,10,2023,3,Victoria,Nymphalidae,Geitoneura,-36.7099,146.8501
Mydosama terminus,50,2023,2,Queensland,Nymphalidae,Mydosama,-17.30033,145.58181
Papilio (Princeps) aegeus,1,2023,1,Queensland,Papilionidae,Papilio,-27.53866,153.06599
Geitoneura acantha,1,2023,3,Victoria,Nymphalidae,Geitoneura,-36.7099,146.8501
Vindula arsinoe,1,2023,4,Queensland,Nymphalidae,Vindula,-17.3128,145.587158
Nacaduba berenice,1,2023,1,Queensland,Lycaenidae,Nacaduba,-27.50048,153.04213
Hypocysta metirius,4,2023,5,New South Wales,Nymphalidae,Hypocysta,-32.3314,152.53788
Heteronympha merope,1,2023,3,Victoria,Nymphalidae,Heteronympha,-36.719,146.819
Zizula hylax,1,2023,4,Queensland,Lycaenidae,Zizula,-17.3788,145.38465
Eurema smilax,1,2023,4,Queensland,Pieridae,Eurema,-17.3788,145.38465
Psychonotis caelius,2,2023,4,Queensland,Lycaenidae,Psychonotis,-17.3788,145.38465
Hypocysta pseudirius,5,2023,4,New South Wales,Nymphalidae,Hypocysta,-33.64214,151.1255
Vindula arsinoe,1,2023,2,Queensland,Nymphalidae,Vindula,-17.31234,145.5873
Acraea andromacha,1,2023,9,Queensland,Nymphalidae,Acraea,-20.70905,139.50059
Telicota paceka mesoptis,2,2023,4,Queensland,Hesperiidae,Telicota,-17.3788,145.38465
Eurema herla,1,2023,5,Queensland,Pieridae,Eurema,-17.5592,146.089
Leptotes plinius,2,2023,7,New South Wales,Lycaenidae,Leptotes,-34.02141,150.85845
Catochrysops panormus,5,2023,4,Queensland,Lycaenidae,Catochrysops,-17.3788,145.38465
Delias mysis,2,2023,2,Queensland,Pieridae,Delias,-17.30033,145.58181
Zizula hylax,2,2023,1,Queensland,Lycaenidae,Zizula,-27.53807,153.06546
Jamides phaseli,2,2023,5,Queensland,Lycaenidae,Jamides,-17.3721,145.3159
Delias harpalyce,1,2023,2,Victoria,Pieridae,Delias,-38.486,146.6627
Junonia villida,1,2023,8,Queensland,Nymphalidae,Junonia,-20.66755,140.5227
Hesperilla crypsigramma,4,2023,4,Queensland,Hesperiidae,Hesperilla,-17.3809,145.3755
Ocybadistes walkeri,7,2023,3,Victoria,Hesperiidae,Ocybadistes,-37.72122,145.0453
Papilio (Princeps) demoleus,1,2023,8,Western Australia,Papilionidae,Papilio,-22.46366,122.26119
Graphium macleayanum,1,2023,1,Tasmania,Papilionidae,Graphium,-42.5917,148.11431
Erysichton lineatus,2,2023,7,Queensland,Lycaenidae,Erysichton,-17.31236,145.58744
Eurema smilax,1,2023,9,Queensland,Pieridae,Eurema,-27.53562,152.99295
Jamides phaseli,2,2023,5,Queensland,Lycaenidae,Jamides,-17.5592,146.089
Junonia villida,1,2023,1,Queensland,Nymphalidae,Junonia,-27.53978,153.06605
Sabera dobboe,1,2023,2,Queensland,Hesperiidae,Sabera,-17.31244,145.58733
Psychonotis caelius,5,2023,2,Queensland,Lycaenidae,Psychonotis,-17.31234,145.5873
Cupha prosope,1,2023,1,Queensland,Nymphalidae,Cupha,-24.88922,152.30706
Vanessa itea,1,2023,2,Victoria,Nymphalidae,Vanessa,-38.3485,146.4048
Papilio (Princeps) aegeus,1,2023,4,Queensland,Papilionidae,Papilio,-17.31152,145.58904
Papilio (Princeps) ulysses,5,2023,2,Queensland,Papilionidae,Papilio,-17.31239,145.58733
Heteronympha merope,2,2023,3,Victoria,Nymphalidae,Heteronympha,-36.71962,147.08269
Delias argenthona,2,2023,5,Queensland,Pieridae,Delias,-25.43624,152.54793
Graphium choredon,1,2023,1,New South Wales,Papilionidae,Graphium,-33.92232,150.9367
Mydosama terminus,1,2023,5,Queensland,Nymphalidae,Mydosama,-17.3781,145.38465
Pieris rapae,1,2023,2,Victoria,Pieridae,Pieris,-37.7219,147.8632
Papilio (Eleppone) anactus,1,2023,2,Queensland,Papilionidae,Papilio,-26.38957,152.97456
Ogyris aenone,6,2023,2,Queensland,Lycaenidae,Ogyris,-27.98,151.62
Delias mysis,4,2023,5,Queensland,Pieridae,Delias,-17.5592,146.089
Euploea corinna,2,2023,5,New South Wales,Nymphalidae,Euploea,-33.92239,150.93707
Prosotas dubiosa,1,2023,2,Queensland,Lycaenidae,Prosotas,-27.04171,152.68936
Suniana sunias,1,2023,2,Queensland,Hesperiidae,Suniana,-26.287,152.99032
Oreixenica lathoniella,60,2023,3,Victoria,Nymphalidae,Oreixenica,-37.3702,144.5976
Ocybadistes walkeri,1,2023,6,Queensland,Hesperiidae,Ocybadistes,-17.91649,145.35196
Junonia villida,2,2023,7,Queensland,Nymphalidae,Junonia,-18.2015,144.576
Suniana sunias,2,2023,6,Queensland,Hesperiidae,Suniana,-10.5744,142.3008
Papilio (Princeps) demoleus,2,2023,9,Queensland,Papilionidae,Papilio,-20.58291,139.57495
Melanitis leda,2,2023,4,Queensland,Nymphalidae,Melanitis,-17.3128,145.587158
Cupha prosope,2,2023,2,Queensland,Nymphalidae,Cupha,-17.30033,145.58181
Cyprotides cyprotus,2,2023,3,Queensland,Lycaenidae,Cyprotides,-27.71814,152.87893
Heteronympha penelope,5,2023,2,Victoria,Nymphalidae,Heteronympha,-38.4214,146.5772
Melanitis leda,2,2023,7,Queensland,Nymphalidae,Melanitis,-15.51862,144.83712
Theclinesthes onycha,8,2023,3,Queensland,Lycaenidae,Theclinesthes,-27.71814,152.87893
Euploea corinna,1,2023,9,Queensland,Nymphalidae,Euploea,-20.70905,139.50059
Eurema hecabe,6,2023,5,Queensland,Pieridae,Eurema,-17.5592,146.089
Delias harpalyce,2,2023,2,Victoria,Pieridae,Delias,-38.4751,146.6492
Graphium choredon,1,2023,5,Queensland,Papilionidae,Graphium,-17.5586,146.08626
Oreixenica lathoniella,1,2023,3,Victoria,Nymphalidae,Oreixenica,-37.89688,145.36723
Junonia villida,1,2023,5,Queensland,Nymphalidae,Junonia,-17.589,146.09345
Suniana sunias,1,2023,1,New South Wales,Hesperiidae,Suniana,-30.35656,153.10465
Catopsilia pomona,4,2023,1,Queensland,Pieridae,Catopsilia,-17.3788,145.38465
Heteronympha merope,2,2023,3,Victoria,Nymphalidae,Heteronympha,-37.72085,145.0525
Mydosama terminus,3,2023,2,Queensland,Nymphalidae,Mydosama,-17.31244,145.58733
Sabera fuliginosa,1,2023,5,Queensland,Hesperiidae,Sabera,-17.31309,145.58701
Zizina otis,7,2023,3,Victoria,Lycaenidae,Zizina,-36.94093,147.06155
Papilio (Princeps) ulysses,1,2023,6,Queensland,Papilionidae,Papilio,-16.9946,145.7285
Symbrenthia,1,2023,2,Queensland,Nymphalidae,Symbrenthia,-27.04094,152.68539
Papilio (Princeps) ulysses,3,2023,3,Queensland,Papilionidae,Papilio,-17.31245,145.58736
Toxidia,4,2023,1,New South Wales,Hesperiidae,Toxidia,-29.08629,151.96631
Heteronympha merope,5,2023,2,Victoria,Nymphalidae,Heteronympha,-38.3609,146.3956
Tellervo zoilus,1,2023,2,Queensland,Nymphalidae,Tellervo,-17.31247,145.58736
Charaxes sempronius,1,2023,2,Queensland,Nymphalidae,Charaxes,-17.31239,145.58733
Phaedyma shepherdi,1,2023,6,Queensland,Nymphalidae,Phaedyma,-10.58119,142.21404
Papilio (Princeps) aegeus,1,2023,1,Queensland,Papilionidae,Papilio,-27.54076,153.06669
Psychonotis caelius,1,2023,2,Queensland,Lycaenidae,Psychonotis,-27.54644,153.05862
Toxidia,1,2023,2,Queensland,Hesperiidae,Toxidia,-16.788132,145.639707
Delias nigrina,1,2023,1,New South Wales,Pieridae,Delias,-29.08455,151.96778
Ocybadistes walkeri,4,2023,3,New South Wales,Hesperiidae,Ocybadistes,-33.59357,151.17067
Heteronympha merope,9,2023,4,New South Wales,Nymphalidae,Heteronympha,-33.61743,151.14044
Papilio (Princeps) demoleus,3,2023,8,Queensland,Papilionidae,Papilio,-21.3942,139.80413
Danaus affinis,1,2023,7,Queensland,Nymphalidae,Danaus,-12.17748,141.89608
Psychonotis caelius,1,2023,8,Queensland,Lycaenidae,Psychonotis,-17.27827,145.47307
Zizula hylax,5,2023,2,Queensland,Lycaenidae,Zizula,-27.53802,153.06525
Pieris rapae,15,2023,2,Victoria,Pieridae,Pieris,-37.438,148.9838
Papilio (Princeps) aegeus,4,2023,1,Queensland,Papilionidae,Papilio,-17.31256,145.58716
Heteronympha solandri,2,2023,3,Victoria,Nymphalidae,Heteronympha,-37.14084,146.45937
Euploea corinna,1,2023,3,Queensland,Nymphalidae,Euploea,-27.5737,152.9254
Euploea tulliolus,10,2023,3,Queensland,Nymphalidae,Euploea,-27.74805,153.1531
Phaedyma shepherdi,2,2023,6,Queensland,Nymphalidae,Phaedyma,-17.3781,145.38465
Melanitis leda,1,2023,1,Queensland,Nymphalidae,Melanitis,-27.53864,153.06586
Euploea corinna,1,2023,2,New South Wales,Nymphalidae,Euploea,-33.92223,150.93668
Hypocysta metirius,1,2023,5,Queensland,Nymphalidae,Hypocysta,-17.3781,145.38465
Hypolimnas bolina,2,2023,3,Queensland,Nymphalidae,Hypolimnas,-24.86492,152.36608
Acraea andromacha,1,2023,7,New South Wales,Nymphalidae,Acraea,-31.191648,152.981325
Zizina otis,25,2023,6,Queensland,Lycaenidae,Zizina,-10.5959,142.2455
Pieris rapae,1,2023,1,New South Wales,Pieridae,Pieris,-33.59409,151.17009
Danaus plexippus,3,2023,2,Queensland,Nymphalidae,Danaus,-27.643,153.075
Jalmenus evagoras,5,2023,3,Victoria,Lycaenidae,Jalmenus,-37.194,144.2362
Vindula arsinoe,1,2023,2,Queensland,Nymphalidae,Vindula,-17.31249,145.58726
Mydosama terminus,1,2023,2,Queensland,Nymphalidae,Mydosama,-17.355,145.5867
Zizina otis,1,2023,3,New South Wales,Lycaenidae,Zizina,-33.92223,150.9356
Delias nigrina,1,2023,3,Queensland,Pieridae,Delias,-27.07669,152.66628
Catopsilia pomona,1,2023,1,Queensland,Pieridae,Catopsilia,-27.40504,153.02836
Charaxes sempronius,1,2023,2,South Australia,Nymphalidae,Charaxes,-34.89157,138.59161
Suniana sunias,3,2023,3,Queensland,Hesperiidae,Suniana,-27.4051,153.0287
Zizina otis,2,2023,5,Queensland,Lycaenidae,Zizina,-24.891985,152.29961
Graphium choredon,2,2023,2,Queensland,Papilionidae,Graphium,-17.33887,145.62429
Eurema smilax,1,2023,8,Queensland,Pieridae,Eurema,-24.66376,139.56612
Danaus plexippus,3,2023,1,New South Wales,Nymphalidae,Danaus,-31.07333,152.24476
Vagrans egista,2,2023,2,Queensland,Nymphalidae,Vagrans,-17.30033,145.58181
Appias paulina,1,2023,7,Queensland,Pieridae,Appias,-17.31313,145.587
Appias paulina,1,2023,3,Queensland,Pieridae,Appias,-26.3712,152.83788
Vindula arsinoe,1,2023,2,Queensland,Nymphalidae,Vindula,-17.31247,145.58736
Appias paulina,1,2023,7,Queensland,Pieridae,Appias,-15.49557,144.81257
Vindula arsinoe,1,2023,3,Queensland,Nymphalidae,Vindula,-17.31246,145.58736
Tellervo zoilus,2,2023,3,Queensland,Nymphalidae,Tellervo,-17.31247,145.58736
Euploea corinna,1,2023,1,Queensland,Nymphalidae,Euploea,-27.49775,153.04327
Eurema laeta,30,2023,7,Queensland,Pieridae,Eurema,-15.49557,144.81257
Elodina queenslandica,1,2023,7,Queensland,Pieridae,Elodina,-15.49557,144.81257
Cupha prosope,8,2023,2,Queensland,Nymphalidae,Cupha,-17.31234,145.5873
Trapezites eliena,2,2023,3,Queensland,Hesperiidae,Trapezites,-26.3712,152.83788
Heteronympha penelope,2,2023,3,Tasmania,Nymphalidae,Heteronympha,-43.0061,147.2809
Papilio (Princeps) ambrax,1,2023,8,Queensland,Papilionidae,Papilio,-17.31241,145.58751
Graphium choredon,2,2023,1,Queensland,Papilionidae,Graphium,-27.53864,153.06586
Prosotas dubiosa,10,2023,4,Queensland,Lycaenidae,Prosotas,-17.313756,145.585965
Eurema hecabe,1,2023,7,Queensland,Pieridae,Eurema,-15.51833,144.83664
Tellervo zoilus,1,2023,5,Queensland,Nymphalidae,Tellervo,-17.55741,146.08645
Junonia villida,1,2023,1,Queensland,Nymphalidae,Junonia,-27.50048,153.04213
Phaedyma shepherdi,4,2023,6,Queensland,Nymphalidae,Phaedyma,-10.5814,142.21349
Heteronympha merope,1,2023,1,Victoria,Nymphalidae,Heteronympha,-37.82405,145.20798
Leptotes plinius,2,2023,6,New South Wales,Lycaenidae,Leptotes,-34.02146,150.85855
Philiris innotata,3,2023,5,Queensland,Lycaenidae,Philiris,-17.3721,145.3159
Papilio (Princeps) aegeus,5,2023,1,Queensland,Papilionidae,Papilio,-27.48516,152.9544
Danaus plexippus,1,2023,4,New South Wales,Nymphalidae,Danaus,-33.61743,151.14044
Tisiphone abeona,5,2023,3,Victoria,Nymphalidae,Tisiphone,-36.719,146.819
Trapezites symmomus,1,2023,3,Victoria,Hesperiidae,Trapezites,-37.78401,144.99781
Heteronympha merope,2,2023,1,Victoria,Nymphalidae,Heteronympha,-37.724,145.05209
Zizina otis,4,2023,5,Queensland,Lycaenidae,Zizina,-25.43624,152.54793
Nacaduba berenice,5,2023,4,Queensland,Lycaenidae,Nacaduba,-17.3118,145.58736
Euploea sylvester,1,2023,7,Queensland,Nymphalidae,Euploea,-15.53038,144.83018
Zizina otis,4,2023,2,Victoria,Lycaenidae,Zizina,-38.4214,146.5772
Symbrenthia,1,2023,1,Queensland,Nymphalidae,Symbrenthia,-17.31254,145.58717
Heteronympha merope,1,2023,3,Queensland,Nymphalidae,Heteronympha,-27.71814,152.87893
Delias harpalyce,1,2023,3,Victoria,Pieridae,Delias,-36.66821,146.92247
Charaxes sempronius,1,2023,4,New South Wales,Nymphalidae,Charaxes,-33.59353,151.17047
Vanessa kershawi,1,2023,1,Queensland,Nymphalidae,Vanessa,-27.96906,153.185
Nacaduba kurava,1,2023,5,Queensland,Lycaenidae,Nacaduba,-17.5805,146.0035
Vanessa itea,1,2023,1,New South Wales,Nymphalidae,Vanessa,-29.08629,151.96631
Graphium choredon,1,2023,3,New South Wales,Papilionidae,Graphium,-33.92208,150.93658
Geitoneura acantha,1,2023,3,Victoria,Nymphalidae,Geitoneura,-37.11024,146.10682
Belenois java,2,2023,3,New South Wales,Pieridae,Belenois,-32.9215,151.761
Pantoporia consimilis,2,2023,7,Queensland,Nymphalidae,Pantoporia,-15.48913,144.8166
Catopsilia pyranthe,1,2023,9,Queensland,Pieridae,Catopsilia,-21.21661,139.16511
Euploea corinna,1,2023,4,Queensland,Nymphalidae,Euploea,-27.57363,152.9896
Acraea andromacha,1,2023,6,Queensland,Nymphalidae,Acraea,-17.98036,145.49625
Tisiphone abeona,1,2023,2,New South Wales,Nymphalidae,Tisiphone,-33.64207,151.12533
Papilio (Eleppone) anactus,1,2023,1,New South Wales,Papilionidae,Papilio,-33.64197,151.12537
Cupha prosope,12,2023,2,Queensland,Nymphalidae,Cupha,-17.31247,145.58736
Arhopala madytus,2,2023,5,Queensland,Lycaenidae,Arhopala,-17.5592,146.089
Tisiphone abeona,2,2023,2,Victoria,Nymphalidae,Tisiphone,-37.712,148.6002
Telicota colon,2,2023,5,Queensland,Hesperiidae,Telicota,-17.5592,146.089
Papilio (Princeps) fuscus,3,2023,1,Queensland,Papilionidae,Papilio,-17.3788,145.38465
Jamides phaseli,8,2023,4,Queensland,Lycaenidae,Jamides,-17.3788,145.38465
Hypocysta adiante,1,2023,6,Queensland,Nymphalidae,Hypocysta,-10.5834,142.296
Appias paulina,1,2023,2,Queensland,Pieridae,Appias,-27.54646,153.05853
Heteronympha paradelpha,10,2023,2,Victoria,Nymphalidae,Heteronympha,-37.8064,148.0525
Ocybadistes walkeri,2,2023,3,Victoria,Hesperiidae,Ocybadistes,-37.76202,145.3511
Ypthima arctous,1,2023,7,Queensland,Nymphalidae,Ypthima,-15.49158,144.8318
Cressida cressida,3,2023,2,Queensland,Papilionidae,Cressida,-10.57826,142.23007
Pieris rapae,2,2023,3,Victoria,Pieridae,Pieris,-36.32629,146.92155
Ocybadistes walkeri,2,2023,3,Victoria,Hesperiidae,Ocybadistes,-37.7216,145.05083
Delias nigrina,1,2023,8,Queensland,Pieridae,Delias,-17.31262,145.58714
Papilio (Princeps) demoleus,1,2023,2,Queensland,Papilionidae,Papilio,-27.98,151.62
Erina erina,2,2023,3,Queensland,Lycaenidae,Erina,-27.71814,152.87893
Geitoneura klugii,10,2023,2,Victoria,Nymphalidae,Geitoneura,-38.4098,146.6909
Eurema laeta,5,2023,6,Queensland,Pieridae,Eurema,-10.5963,142.3183
Papilio (Princeps) aegeus,2,2023,1,Queensland,Papilionidae,Papilio,-27.98241,152.62213
Deudorix diovis,3,2023,3,Queensland,Lycaenidae,Deudorix,-27.71814,152.87893
Heteronympha merope,20,2023,2,Victoria,Nymphalidae,Heteronympha,-37.6922,147.8355
Pieris rapae,6,2023,3,Victoria,Pieridae,Pieris,-37.7476,145.70708
Arrhenes dschilus,4,2023,5,Queensland,Hesperiidae,Arrhenes,-17.589,146.09345
Papilio (Princeps) aegeus,2,2023,2,Queensland,Papilionidae,Papilio,-24.41325,151.03864
Ogyris amaryllis,1,2023,8,Queensland,Lycaenidae,Ogyris,-22.57781,139.71773
Graphium choredon,3,2023,2,Queensland,Papilionidae,Graphium,-26.87938,152.73083
Psychonotis caelius,1,2023,1,Queensland,Lycaenidae,Psychonotis,-27.48516,152.9544
Toxidia,1,2023,5,New South Wales,Hesperiidae,Toxidia,-32.3314,152.53788
Papilio (Eleppone) anactus,2,2023,2,South Australia,Papilionidae,Papilio,-34.89157,138.59161
Eurema hecabe,4,2023,4,Queensland,Pieridae,Eurema,-17.3788,145.38465
Heteronympha merope,2,2023,3,Victoria,Nymphalidae,Heteronympha,-37.72419,145.05098
Euploea tulliolus,4,2023,5,Queensland,Nymphalidae,Euploea,-17.31238,145.58734
Zizina otis,1,2023,4,Queensland,Lycaenidae,Zizina,-24.891985,152.29961
Junonia hedonia,1,2023,2,Queensland,Nymphalidae,Junonia,-17.30033,145.58181
Doleschallia bisaltide,1,2023,5,Queensland,Nymphalidae,Doleschallia,-17.31239,145.58741
Heteronympha mirifica,4,2023,4,New South Wales,Nymphalidae,Heteronympha,-33.61743,151.14044
Heteronympha merope,7,2023,1,Victoria,Nymphalidae,Heteronympha,-37.35563,144.15351
Dispar compacta,1,2023,3,Queensland,Hesperiidae,Dispar,-27.11697,152.75314
Melanitis leda,1,2023,3,Queensland,Nymphalidae,Melanitis,-27.5291,153.03824
Nacaduba kurava,1,2023,5,Queensland,Lycaenidae,Nacaduba,-17.5969,146.1172
Psychonotis caelius,2,2023,5,New South Wales,Lycaenidae,Psychonotis,-32.33154,152.53887
Trapezites praxedes,1,2023,5,New South Wales,Hesperiidae,Trapezites,-32.33154,152.53887
Eurema hecabe,1,2023,1,Queensland,Pieridae,Eurema,-24.88922,152.30706
Eurema hecabe,1,2023,1,Queensland,Pieridae,Eurema,-17.3788,145.38465
Pieris rapae,5,2023,2,Victoria,Pieridae,Pieris,-38.42876,146.56766
Acraea terpsicore,6,2023,2,Queensland,Nymphalidae,Acraea,-10.57826,142.2301
Pieris rapae,4,2023,8,Queensland,Pieridae,Pieris,-27.96686,150.85663
Oreixenica latialis,3,2023,3,Victoria,Nymphalidae,Oreixenica,-36.7373,146.8138
Euploea corinna,1,2023,4,Queensland,Nymphalidae,Euploea,-17.3128,145.587158
Psychonotis caelius,1,2023,1,Queensland,Lycaenidae,Psychonotis,-17.3788,145.38465
Hypocysta metirius,2,2023,1,Queensland,Nymphalidae,Hypocysta,-28.22452,153.11082
Heteronympha penelope,1,2023,3,Victoria,Nymphalidae,Heteronympha,-37.11327,146.41769
Papilio (Princeps) aegeus,1,2023,3,New South Wales,Papilionidae,Papilio,-33.6197,151.1408
Ogyris oroetes,10,2023,3,Queensland,Lycaenidae,Ogyris,-27.5737,152.9254
Heteronympha merope,50,2023,2,Victoria,Nymphalidae,Heteronympha,-38.6136,146.9052
Heteronympha merope,5,2023,3,Victoria,Nymphalidae,Heteronympha,-36.5923,143.6959
Chaetocneme beata,1,2023,3,Queensland,Hesperiidae,Chaetocneme,-26.60854,153.0228
Delias ennia,2,2023,5,Queensland,Pieridae,Delias,-17.31239,145.58741
Ocybadistes walkeri,1,2023,3,Queensland,Hesperiidae,Ocybadistes,-26.60854,153.0228
Psychonotis caelius,8,2023,5,Queensland,Lycaenidae,Psychonotis,-17.31239,145.58741
Geitoneura acantha,10,2023,2,Victoria,Nymphalidae,Geitoneura,-37.6922,147.8355
Theclinesthes serpentatus,3,2023,2,Victoria,Lycaenidae,Theclinesthes,-38.6136,146.9052
Ornithoptera euphorion,1,2023,2,Queensland,Papilionidae,Ornithoptera,-17.31244,145.58733
Zizina otis,3,2023,2,Victoria,Lycaenidae,Zizina,-38.6136,146.9052
Papilio (Princeps) aegeus,1,2023,2,Queensland,Papilionidae,Papilio,-24.88922,152.30706
Papilio (Princeps) ambrax,1,2023,2,Queensland,Papilionidae,Papilio,-17.31244,145.5873
Telicota paceka mesoptis,4,2023,2,Queensland,Hesperiidae,Telicota,-17.30033,145.58181
Catopsilia pomona,1,2023,3,Queensland,Pieridae,Catopsilia,-17.31245,145.58736
Belenois java,1,2023,8,Queensland,Pieridae,Belenois,-22.41073,139.66323
Acraea terpsicore,2,2023,8,Queensland,Nymphalidae,Acraea,-17.44354,140.84256
Junonia villida,5,2023,3,Victoria,Nymphalidae,Junonia,-36.57694,144.73838
